resource;service;sku;usage_start_time;usage_end_time;project;labels;system_labels;export_time;cost;currency;currency_conversion_rate;usage;credits;cost_type;date
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-02 08:00:00;2022-09-02 09:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-04 02:09:30;0.0;ILS;3.318700000002986;{'amount': 44.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.1e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-02
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-11 05:00:00;2022-09-11 06:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 2135.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.988e-06, 'pricing_unit': 'gibibyte'};[];regular;2022-09-11
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-08 11:00:00;2022-09-08 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-10 03:09:10;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-08
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-01 10:00:00;2022-09-01 23:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-03 02:09:04;0.0;ILS;3.318700000002986;{'amount': 127818.0, 'unit': 'bytes', 'amount_in_pricing_units': 0.00011903900000000001, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-12 05:00:00;2022-09-12 06:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 88.0, 'unit': 'bytes', 'amount_in_pricing_units': 8.2e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-12
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-07 12:00:00;2022-09-07 14:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 152.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.42e-07, 'pricing_unit': 'gibibyte'};[];regular;2022-09-07
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-05 12:00:00;2022-09-05 13:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-07 01:39:29;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-05
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-07 12:00:00;2022-09-07 13:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 72.0, 'unit': 'bytes', 'amount_in_pricing_units': 6.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-07
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-01 06:00:00;2022-09-01 07:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-02 04:09:07;0.0;ILS;3.429199999998686;{'amount': 44.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.1e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-02 00:00:00;2022-09-02 10:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-04 02:09:30;0.0;ILS;3.318700000002986;{'amount': 51931.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.8364000000000007e-05, 'pricing_unit': 'gibibyte'};[];regular;2022-09-02
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-11 11:00:00;2022-09-11 21:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 128.0, 'unit': 'bytes', 'amount_in_pricing_units': 1.1900000000000001e-07, 'pricing_unit': 'gibibyte'};[];regular;2022-09-11
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-01 05:00:00;2022-09-01 06:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-02 04:09:07;0.0;ILS;3.429199999998686;{'amount': 44.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.1e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""C8EA-1A86-3D28"",""description"":""Network Inter Region Egress from Americas to Americas""}";2022-09-01 10:00:00;2022-09-01 21:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-03 02:09:04;0.0;ILS;3.318700000002986;{'amount': 51895.0, 'unit': 'bytes', 'amount_in_pricing_units': 4.8331e-05, 'pricing_unit': 'gibibyte'};[];regular;2022-09-01
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-04 03:00:00;2022-09-04 08:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-06 03:09:15;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-04
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-04 13:00:00;2022-09-04 14:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-06 03:09:15;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-04
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-10 07:00:00;2022-09-10 08:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.5e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-10
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-03 07:00:00;2022-09-03 12:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-05 01:39:07;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-03
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-02 20:00:00;2022-09-02 21:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-04 02:09:30;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.5e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-02
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-05 00:00:00;2022-09-05 01:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-06 03:09:15;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-05
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-11 10:00:00;2022-09-11 11:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-11
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-06 21:00:00;2022-09-06 22:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-08 03:09:10;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-06
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-t526"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5740668641205949179""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-07 09:00:00;2022-09-07 21:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-09 02:09:29;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-07
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-12 04:00:00;2022-09-12 10:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-13 03:09:22;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-12
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-03 00:00:00;2022-09-03 01:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-04 02:09:30;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-03
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-11 04:00:00;2022-09-11 05:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-11
"{""name"":""gke-test-cluster-1-default-pool-fc58728f-uxdk"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-c/instances/5783682476682384348""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-09 12:00:00;2022-09-09 13:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";"[{""key"":""goog-gke-node"",""value"":null},{""key"":""test_label"",""value"":""test_label_value""}]";[];2022-09-11 02:09:05;0.0;ILS;3.318700000002986;{'amount': 40.0, 'unit': 'bytes', 'amount_in_pricing_units': 3.7e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-09
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-04 05:00:00;2022-09-04 18:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-06 03:09:15;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-04
"{""name"":""instance-1"",""global_name"":""//compute.googleapis.com/projects/112567877568/zones/us-central1-a/instances/5729041948985171494""}";"{""id"":""6F81-5844-456A"",""description"":""Compute Engine""}";"{""id"":""1B9B-60EB-AF3D"",""description"":""Network Inter Region Ingress from Montreal to Americas""}";2022-09-10 03:00:00;2022-09-10 20:00:00;"{""id"":""astute-atlas-257820"",""number"":""112567877568"",""name"":""My First Project"",""labels"":[],""ancestry_numbers"":""/343005600971/"",""ancestors"":[{""resource_name"":""projects/112567877568"",""display_name"":""My First Project""},{""resource_name"":""organizations/343005600971"",""display_name"":""pileuscloud.com.appstempdomain.goog""}]}";[];[];2022-09-12 02:40:24;0.0;ILS;3.318700000002986;{'amount': 80.0, 'unit': 'bytes', 'amount_in_pricing_units': 7.4e-08, 'pricing_unit': 'gibibyte'};[];regular;2022-09-10
